encuesta_latitude,encuesta_longitude,zona,id,est
21.1628954,-86.8818822,Cancún,2,Percepción Seguridad
21.190217,-86.8358291,Cancún,2,Percepción Seguridad
21.1992233,-86.85838609999999,Cancún,2,Percepción Seguridad
21.1502337,-86.8422533,Cancún,2,Percepción Seguridad
21.149593300000003,-86.8986702,Cancún,2,Percepción Seguridad
21.1438201,-86.855682,Cancún,2,Percepción Seguridad
21.1389972,-86.8904607,Cancún,2,Percepción Seguridad
21.1719989,-86.8440902,Cancún,2,Percepción Seguridad
21.1989991,-86.85907759999999,Cancún,2,Percepción Seguridad
21.1526222,-86.8748698,Cancún,2,Percepción Seguridad
21.186131399999997,-86.87623640000001,Cancún,2,Percepción Seguridad
21.179734600000003,-86.8657758,Cancún,2,Percepción Seguridad
21.18168,-86.8470813,Cancún,2,Percepción Seguridad
21.139060399999998,-86.89037540000001,Cancún,2,Percepción Seguridad
21.1504772,-86.89857049999999,Cancún,2,Percepción Seguridad
21.1578713,-86.9184408,Cancún,2,Percepción Seguridad
21.1583331,-86.8393663,Cancún,2,Percepción Seguridad
21.177089000000002,-86.8290824,Cancún,2,Percepción Seguridad
21.179492,-86.8661744,Cancún,2,Percepción Seguridad
21.143407999999997,-86.8560143,Cancún,2,Percepción Seguridad
21.1646093,-86.9181646,Cancún,2,Percepción Seguridad
21.1622117,-86.88207170000001,Cancún,2,Percepción Seguridad
21.1532623,-86.87434559999998,Cancún,2,Percepción Seguridad
21.177789999999998,-86.8301067,Cancún,2,Percepción Seguridad
21.1812984,-86.8483854,Cancún,2,Percepción Seguridad
21.150350800000002,-86.8988688,Cancún,2,Percepción Seguridad
21.139064899999997,-86.88973790000001,Cancún,2,Percepción Seguridad
21.186579100000003,-86.87530629999999,Cancún,2,Percepción Seguridad
21.1994286,-86.8579135,Cancún,2,Percepción Seguridad
21.1639683,-86.9179005,Cancún,2,Percepción Seguridad
21.17825,-86.82922669999999,Cancún,2,Percepción Seguridad
21.1434475,-86.8559188,Cancún,2,Percepción Seguridad
21.179054999999998,-86.86604140000001,Cancún,2,Percepción Seguridad
21.1763479,-86.8258261,Cancún,2,Percepción Seguridad
21.1619496,-86.8815821,Cancún,2,Percepción Seguridad
21.1993936,-86.8578292,Cancún,2,Percepción Seguridad
21.1822533,-86.846115,Cancún,2,Percepción Seguridad
21.163675,-86.91783199999999,Cancún,2,Percepción Seguridad
21.178915,-86.829575,Cancún,2,Percepción Seguridad
21.144962,-86.8554412,Cancún,2,Percepción Seguridad
21.1863616,-86.87508659999999,Cancún,2,Percepción Seguridad
21.145394,-86.91876500000001,Cancún,2,Percepción Seguridad
21.138642800000003,-86.8899033,Cancún,2,Percepción Seguridad
21.1790734,-86.8661014,Cancún,2,Percepción Seguridad
21.178915,-86.82968670000001,Cancún,2,Percepción Seguridad
21.165146399999998,-86.91791529999999,Cancún,2,Percepción Seguridad
21.1760641,-86.8266955,Cancún,2,Percepción Seguridad
21.1694956,-86.8564729,Cancún,2,Percepción Seguridad
21.138007899999998,-86.8903566,Cancún,2,Percepción Seguridad
21.1788147,-86.86552320000001,Cancún,2,Percepción Seguridad
21.1822467,-86.8468738,Cancún,2,Percepción Seguridad
21.1508091,-86.8990171,Cancún,2,Percepción Seguridad
21.1620064,-86.8804363,Cancún,2,Percepción Seguridad
21.1446245,-86.9182478,Cancún,2,Percepción Seguridad
21.1504503,-86.8987215,Cancún,2,Percepción Seguridad
21.142955,-86.8558074,Cancún,2,Percepción Seguridad
21.178594699999998,-86.8655845,Cancún,2,Percepción Seguridad
21.1616097,-86.88130240000001,Cancún,2,Percepción Seguridad
21.1375163,-86.88932559999999,Cancún,2,Percepción Seguridad
21.1842936,-86.86778699999999,Cancún,2,Percepción Seguridad
21.1786329,-86.8453418,Cancún,2,Percepción Seguridad
21.151251600000002,-86.8990562,Cancún,2,Percepción Seguridad
21.1447043,-86.9180614,Cancún,2,Percepción Seguridad
21.1300315,-86.92484449999999,Cancún,2,Percepción Seguridad
21.1812621,-86.8738368,Cancún,2,Percepción Seguridad
21.1368382,-86.8899363,Cancún,2,Percepción Seguridad
21.1611017,-86.883925,Cancún,2,Percepción Seguridad
21.1523717,-86.8993717,Cancún,2,Percepción Seguridad
21.179108399999997,-86.84607640000002,Cancún,2,Percepción Seguridad
21.1818687,-86.87385069999999,Cancún,2,Percepción Seguridad
21.1502462,-86.86924609999998,Cancún,2,Percepción Seguridad
21.1445193,-86.90705279999999,Cancún,2,Percepción Seguridad
21.1762242,-86.82660849999999,Cancún,2,Percepción Seguridad
21.1443906,-86.9179816,Cancún,2,Percepción Seguridad
21.1453267,-86.90693809999999,Cancún,2,Percepción Seguridad
21.181701699999998,-86.8744199,Cancún,2,Percepción Seguridad
21.179219399999997,-86.84682959999999,Cancún,2,Percepción Seguridad
21.181504399999998,-86.8734426,Cancún,2,Percepción Seguridad
21.151583300000002,-86.8690841,Cancún,2,Percepción Seguridad
21.145875699999998,-86.9070454,Cancún,2,Percepción Seguridad
21.1449307,-86.9180021,Cancún,2,Percepción Seguridad
21.152125,-86.8994,Cancún,2,Percepción Seguridad
21.192068799999998,-86.8347349,Cancún,2,Percepción Seguridad
21.163745499999997,-86.8779744,Cancún,2,Percepción Seguridad
21.1441396,-86.9070453,Cancún,2,Percepción Seguridad
21.152916100000002,-86.8741371,Cancún,2,Percepción Seguridad
21.1771661,-86.8276239,Cancún,2,Percepción Seguridad
21.1445132,-86.9079652,Cancún,2,Percepción Seguridad
21.191927399999997,-86.8337787,Cancún,2,Percepción Seguridad
21.1643843,-86.877876,Cancún,2,Percepción Seguridad
21.179428100000003,-86.8465469,Cancún,2,Percepción Seguridad
21.1529109,-86.8741682,Cancún,2,Percepción Seguridad
21.1460318,-86.9181268,Cancún,2,Percepción Seguridad
21.144846100000002,-86.9080898,Cancún,2,Percepción Seguridad
21.1642598,-86.87802959999999,Cancún,2,Percepción Seguridad
21.1912175,-86.8355661,Cancún,2,Percepción Seguridad
21.177248300000002,-86.8275639,Cancún,2,Percepción Seguridad
21.182834399999997,-86.862996,Cancún,2,Percepción Seguridad
21.1444395,-86.90843620000001,Cancún,2,Percepción Seguridad
21.179754100000004,-86.84685379999999,Cancún,2,Percepción Seguridad
21.165187799999998,-86.8785249,Cancún,2,Percepción Seguridad
21.1534598,-86.87402420000001,Cancún,2,Percepción Seguridad
21.165654800000002,-86.87879079999999,Cancún,2,Percepción Seguridad
21.179738500000003,-86.8470257,Cancún,2,Percepción Seguridad
21.153443300000003,-86.8740766,Cancún,2,Percepción Seguridad
21.1796723,-86.847574,Cancún,2,Percepción Seguridad
21.1801483,-86.8470142,Cancún,2,Percepción Seguridad
21.1580583,-86.83913259999999,Cancún,2,Percepción Seguridad
21.158523300000002,-86.83878670000001,Cancún,2,Percepción Seguridad
21.152107100000002,-86.8684614,Cancún,2,Percepción Seguridad
21.179665300000003,-86.8665966,Cancún,2,Percepción Seguridad
21.152078,-86.8687747,Cancún,2,Percepción Seguridad
21.1609983,-86.9215558,Cancún,2,Percepción Seguridad
21.1787185,-86.873379,Cancún,2,Percepción Seguridad
21.182062,-86.86183009999999,Cancún,2,Percepción Seguridad
21.151177,-86.86794090000001,Cancún,2,Percepción Seguridad
21.1991807,-86.85747059999998,Cancún,2,Percepción Seguridad
21.181945300000002,-86.861874,Cancún,2,Percepción Seguridad
21.1795113,-86.865732,Cancún,2,Percepción Seguridad
21.1633543,-86.91680240000001,Cancún,2,Percepción Seguridad
21.178103699999998,-86.8428584,Cancún,2,Percepción Seguridad
21.178915,-86.8731167,Cancún,2,Percepción Seguridad
21.1653772,-86.8523965,Cancún,2,Percepción Seguridad
21.1687336,-86.87299820000001,Cancún,2,Percepción Seguridad
21.151091100000002,-86.86742209999998,Cancún,2,Percepción Seguridad
21.1989908,-86.8569721,Cancún,2,Percepción Seguridad
21.1634112,-86.91646,Cancún,2,Percepción Seguridad
21.1651767,-86.851865,Cancún,2,Percepción Seguridad
21.178777800000002,-86.87330779999999,Cancún,2,Percepción Seguridad
21.141877899999997,-86.8557239,Cancún,2,Percepción Seguridad
21.177148300000002,-86.84366490000001,Cancún,2,Percepción Seguridad
21.1633342,-86.9155959,Cancún,2,Percepción Seguridad
21.168773899999998,-86.87519240000002,Cancún,2,Percepción Seguridad
21.181674700000002,-86.8622401,Cancún,2,Percepción Seguridad
21.1988656,-86.857088,Cancún,2,Percepción Seguridad
21.1621332,-86.8278982,Cancún,2,Percepción Seguridad
21.1743535,-86.86886949999999,Cancún,2,Percepción Seguridad
21.155565799999998,-86.8383295,Cancún,2,Percepción Seguridad
21.1425558,-86.8556734,Cancún,2,Percepción Seguridad
21.1847453,-86.86811999999999,Cancún,2,Percepción Seguridad
21.1525335,-86.8680902,Cancún,2,Percepción Seguridad
21.186471100000002,-86.8749093,Cancún,2,Percepción Seguridad
21.165137100000003,-86.9154521,Cancún,2,Percepción Seguridad
21.1769299,-86.8435827,Cancún,2,Percepción Seguridad
21.1986105,-86.85675690000001,Cancún,2,Percepción Seguridad
21.1750844,-86.86779759999999,Cancún,2,Percepción Seguridad
21.1808986,-86.8611229,Cancún,2,Percepción Seguridad
21.1647457,-86.91536740000001,Cancún,2,Percepción Seguridad
21.1794254,-86.87344940000001,Cancún,2,Percepción Seguridad
21.1864674,-86.8745662,Cancún,2,Percepción Seguridad
21.155839999999998,-86.839125,Cancún,2,Percepción Seguridad
21.1506671,-86.84195559999999,Cancún,2,Percepción Seguridad
21.1528918,-86.8678467,Cancún,2,Percepción Seguridad
21.1657688,-86.8506878,Cancún,2,Percepción Seguridad
21.142138600000003,-86.8555593,Cancún,2,Percepción Seguridad
21.1849964,-86.8676504,Cancún,2,Percepción Seguridad
21.198430600000002,-86.85713270000001,Cancún,2,Percepción Seguridad
21.1642486,-86.82772259999999,Cancún,2,Percepción Seguridad
21.181291100000003,-86.8989565,Cancún,2,Percepción Seguridad
21.1504697,-86.8407947,Cancún,2,Percepción Seguridad
21.1512654,-86.8742426,Cancún,2,Percepción Seguridad
21.180637,-86.86146540000001,Cancún,2,Percepción Seguridad
21.1637866,-86.91633490000001,Cancún,2,Percepción Seguridad
21.186477,-86.874586,Cancún,2,Percepción Seguridad
21.1885025,-86.8359537,Cancún,2,Percepción Seguridad
21.175075399999997,-86.86697590000001,Cancún,2,Percepción Seguridad
21.1794109,-86.8734183,Cancún,2,Percepción Seguridad
21.1507597,-86.84131490000001,Cancún,2,Percepción Seguridad
21.1980125,-86.8570031,Cancún,2,Percepción Seguridad
21.182842800000003,-86.8465535,Cancún,2,Percepción Seguridad
21.165789399999998,-86.85073100000001,Cancún,2,Percepción Seguridad
21.163781,-86.9163318,Cancún,2,Percepción Seguridad
21.179797399999998,-86.83166240000001,Cancún,2,Percepción Seguridad
21.1509619,-86.8414816,Cancún,2,Percepción Seguridad
21.187082,-86.8745766,Cancún,2,Percepción Seguridad
21.163381,-86.8284355,Cancún,2,Percepción Seguridad
21.1850451,-86.8673498,Cancún,2,Percepción Seguridad
21.141954899999998,-86.8552217,Cancún,2,Percepción Seguridad
21.155666699999998,-86.83919499999999,Cancún,2,Percepción Seguridad
21.198096600000003,-86.85694409999999,Cancún,2,Percepción Seguridad
21.1830142,-86.86323279999999,Cancún,2,Percepción Seguridad
21.1746615,-86.86761640000002,Cancún,2,Percepción Seguridad
21.179327100000002,-86.8744992,Cancún,2,Percepción Seguridad
21.1631239,-86.8795153,Cancún,2,Percepción Seguridad
21.177902399999997,-86.8444184,Cancún,2,Percepción Seguridad
21.166125,-86.85125670000001,Cancún,2,Percepción Seguridad
21.1799642,-86.8317819,Cancún,2,Percepción Seguridad
21.1648085,-86.9156699,Cancún,2,Percepción Seguridad
21.152036199999998,-86.8748248,Cancún,2,Percepción Seguridad
21.151978399999997,-86.842848,Cancún,2,Percepción Seguridad
21.1521622,-86.8666495,Cancún,2,Percepción Seguridad
21.1491343,-86.9002617,Cancún,2,Percepción Seguridad
21.1916539,-86.832589,Cancún,2,Percepción Seguridad
21.182571499999998,-86.84741609999999,Cancún,2,Percepción Seguridad
21.15556,-86.8390283,Cancún,2,Percepción Seguridad
21.2005032,-86.8569842,Cancún,2,Percepción Seguridad
21.179988199999997,-86.87405749999999,Cancún,2,Percepción Seguridad
21.165174800000003,-86.916448,Cancún,2,Percepción Seguridad
21.1416408,-86.8558479,Cancún,2,Percepción Seguridad
21.1620775,-86.8282387,Cancún,2,Percepción Seguridad
21.1794533,-86.83221329999999,Cancún,2,Percepción Seguridad
21.1740685,-86.8679074,Cancún,2,Percepción Seguridad
21.191365,-86.83324420000001,Cancún,2,Percepción Seguridad
21.1518955,-86.866867,Cancún,2,Percepción Seguridad
21.163367,-86.87999350000001,Cancún,2,Percepción Seguridad
21.183023499999997,-86.86326059999999,Cancún,2,Percepción Seguridad
21.151379199999997,-86.8428426,Cancún,2,Percepción Seguridad
21.1874445,-86.8735038,Cancún,2,Percepción Seguridad
21.200081100000002,-86.857324,Cancún,2,Percepción Seguridad
21.1798117,-86.8323617,Cancún,2,Percepción Seguridad
21.1847558,-86.8680801,Cancún,2,Percepción Seguridad
21.1791822,-86.8748989,Cancún,2,Percepción Seguridad
21.156191699999997,-86.83743170000001,Cancún,2,Percepción Seguridad
21.1612482,-86.9160828,Cancún,2,Percepción Seguridad
21.1832935,-86.84676590000001,Cancún,2,Percepción Seguridad
21.1524634,-86.89826509999999,Cancún,2,Percepción Seguridad
21.151985600000003,-86.87445550000001,Cancún,2,Percepción Seguridad
21.1793567,-86.83285500000001,Cancún,2,Percepción Seguridad
21.1739062,-86.8681248,Cancún,2,Percepción Seguridad
21.163337300000002,-86.8803309,Cancún,2,Percepción Seguridad
21.1414245,-86.85578079999999,Cancún,2,Percepción Seguridad
21.1874835,-86.87362420000001,Cancún,2,Percepción Seguridad
21.2001124,-86.85718390000001,Cancún,2,Percepción Seguridad
21.1523082,-86.89819920000001,Cancún,2,Percepción Seguridad
21.152211800000003,-86.8674775,Cancún,2,Percepción Seguridad
21.1917859,-86.83271979999999,Cancún,2,Percepción Seguridad
21.1787533,-86.87472170000001,Cancún,2,Percepción Seguridad
21.1609076,-86.916483,Cancún,2,Percepción Seguridad
21.1603329,-86.82823409999999,Cancún,2,Percepción Seguridad
21.1790467,-86.8327083,Cancún,2,Percepción Seguridad
21.152135,-86.89858670000001,Cancún,2,Percepción Seguridad
21.187181600000002,-86.874037,Cancún,2,Percepción Seguridad
21.1847217,-86.8671083,Cancún,2,Percepción Seguridad
21.1571267,-86.8397517,Cancún,2,Percepción Seguridad
21.160535100000004,-86.9167585,Cancún,2,Percepción Seguridad
21.183676100000003,-86.84701329999999,Cancún,2,Percepción Seguridad
21.1922948,-86.832975,Cancún,2,Percepción Seguridad
21.1410893,-86.8554452,Cancún,2,Percepción Seguridad
21.151943300000003,-86.8758666,Cancún,2,Percepción Seguridad
21.173385999999997,-86.8690729,Cancún,2,Percepción Seguridad
21.1998833,-86.85681170000001,Cancún,2,Percepción Seguridad
21.1781093,-86.84364659999999,Cancún,2,Percepción Seguridad
21.1802785,-86.8748199,Cancún,2,Percepción Seguridad
21.1787617,-86.8330683,Cancún,2,Percepción Seguridad
21.172218100000002,-86.8257579,Cancún,2,Percepción Seguridad
21.151124399999997,-86.8674005,Cancún,2,Percepción Seguridad
21.1475457,-86.9185544,Cancún,2,Percepción Seguridad
21.1655174,-86.8809827,Cancún,2,Percepción Seguridad
21.188640499999998,-86.8537994,Cancún,2,Percepción Seguridad
21.160993100000002,-86.9174983,Cancún,2,Percepción Seguridad
21.186857800000002,-86.87388220000001,Cancún,2,Percepción Seguridad
21.173735,-86.8693368,Cancún,2,Percepción Seguridad
21.1847419,-86.8668785,Cancún,2,Percepción Seguridad
21.157381,-86.8404401,Cancún,2,Percepción Seguridad
21.1518717,-86.8985667,Cancún,2,Percepción Seguridad
21.1999166,-86.8562571,Cancún,2,Percepción Seguridad
21.1789783,-86.8332517,Cancún,2,Percepción Seguridad
21.180535,-86.8744167,Cancún,2,Percepción Seguridad
21.1931,-86.83280309999999,Cancún,2,Percepción Seguridad
21.1590242,-86.82837990000002,Cancún,2,Percepción Seguridad
21.1781978,-86.84350340000002,Cancún,2,Percepción Seguridad
21.1524914,-86.8747782,Cancún,2,Percepción Seguridad
21.1839484,-86.84707809999999,Cancún,2,Percepción Seguridad
21.165171899999997,-86.880562,Cancún,2,Percepción Seguridad
21.1786476,-86.83359279999999,Cancún,2,Percepción Seguridad
21.189634100000003,-86.85292159999999,Cancún,2,Percepción Seguridad
